topic,argument,summary,stance,ibm_pro_deb_qs
abortion,a fetus does not make up the whole of a human.,"A fetus is not a human yet, so it's okay to abort.",1,0.5179585218429565
abortion,"The point is whether it is self-aware and capable of feeling, which it definitely, without any doubt, is not.","A fetus is not a human yet, so it's okay to abort.",1,0.41350629925727844
abortion,"It is a cluster of cells with no feelings, emotion of ability to be self-aware growing within her.","A fetus is not a human yet, so it's okay to abort.",1,0.4887133836746216
abortion,When a fetus hasnt been born yet it isnt a person to me. If somethign cannot live without something for it to hook up to for life support it isnt alive. It isnt alive until it is born.,"A fetus is not a human yet, so it's okay to abort.",1,0.5127525329589844
abortion,"A foetus when aborted 40% of the time isn't alive. It doesn't have a heart, 50% of the time it doesn't have a brain.","A fetus is not a human yet, so it's okay to abort.",1,0.7351064682006836
abortion,A baby refers to the recently birthed,"A fetus is not a human yet, so it's okay to abort.",1,0.4727226793766022
abortion,"It's a blastula, then embryo, then foetus. It is never a child, for child refers to the immature birthed.","A fetus is not a human yet, so it's okay to abort.",1,0.4549706280231476
abortion,The vast majority of women - 88% - who have an abortion do so in their first trimester.,"A fetus is not a human yet, so it's okay to abort.",1,0.8246379494667053
abortion,Abortion is not murder - as it destroys a collection of cells that can't survive outside of the mother's womb before the 24th week.,"A fetus is not a human yet, so it's okay to abort.",1,0.8129955530166626
abortion,"Until the fetus can actually survive outside of the womb, it's a living organ like any other organ inside the woman's body","A fetus is not a human yet, so it's okay to abort.",1,0.760897159576416
abortion,"Quite frankly, the newborn brain is still simple enough that I see no moral dilemma if the newborn must die for a rational reason","A fetus is not a human yet, so it's okay to abort.",1,0.5104216933250427
abortion,A foetus is not an individual (it has no sense of self or identity caused by unique memories),"A fetus is not a human yet, so it's okay to abort.",1,0.6211100816726685
abortion,"No one should have the right to kill innocent people.   The fetus, within the first trimester, is not a person.","A fetus is not a human yet, so it's okay to abort.",1,0.7434388399124146
abortion,"I believe abortion is 100% okay up until a certain point in the pregnancy, but during and after that point in the pregnancy, it's 100% wrong.","A fetus is not a human yet, so it's okay to abort.",1,0.7367390990257263
abortion,"since the fetus is not a person, it would be fallacious to accrue the same rights to a fetus as you would any other person.","A fetus is not a human yet, so it's okay to abort.",1,0.6547837257385254
abortion,"First, the fetus is neither a ""child"" nor a ""baby""","A fetus is not a human yet, so it's okay to abort.",1,0.35565122961997986
abortion,"Infant brains are still critically forming, hence why they are so dependent upon us and only start learning language after at least the first year and motor function is under critical development.  Why would you assume that an infant has a fully aware mind at birth, much less the weeks before birth all the way down to the first twelve weeks of pregnancy?","A fetus is not a human yet, so it's okay to abort.",1,0.6661306619644165
abortion,"When you have your abortion, the fetus has probably not even opened its eyes yet. It isn't a formed child! It is a fetus.","A fetus is not a human yet, so it's okay to abort.",1,0.5431796908378601
abortion,This is because the fetus doesnt develp consciousness until the onset of the third trimester - prior to this point (more than ~99% of all abortions occure in the 1st trimester) there is no moral status to the actions taken with regards to the preservation of the fetus.,"A fetus is not a human yet, so it's okay to abort.",1,0.8088334202766418
abortion,"A fetus is NOT a human, just a mass﻿ of tissue","A fetus is not a human yet, so it's okay to abort.",1,0.5121229887008667
abortion,"Sure, the fetus has the potential to one day be like me, but right now it is not.","A fetus is not a human yet, so it's okay to abort.",1,0.4349118173122406
abortion,"Prior to consciousness the fetus is a fetus, not having moral agency because it lacks the sufficient condition of personhood.","A fetus is not a human yet, so it's okay to abort.",1,0.46968331933021545
abortion,"The term ""human-being"" really only applies to humans that embody all the distinctions which are sufficient for moral agency. It is only then that we are truly identifiable as human-beings. a hand that is detached is not a human being, an eye, an ear, a heart, leg, etc...","A fetus is not a human yet, so it's okay to abort.",1,0.4791187644004822
abortion,Abortion is an a-moral action (not having moral status) prior to the onset of consciousness.,"A fetus is not a human yet, so it's okay to abort.",1,0.6635488867759705
abortion,"Since consciousness only becomes possible at the onset of the third trimester ~ 26 weeks, it is immoral to kill, what I would then call a child.","A fetus is not a human yet, so it's okay to abort.",1,0.50998854637146
abortion,A fetus in the early stages of development is really just a soup of cells lumped together in one spot. It doesn't have the ability to think or feel pain as it doesn't have a brain yet.,"A fetus is not a human yet, so it's okay to abort.",1,0.6351416110992432
abortion,"I do not believe it possible that a foetus has developed all of these aspects of feeling yet, when an infant appears to lack them except in the most rudimentary stages.","A fetus is not a human yet, so it's okay to abort.",1,0.5885715484619141
abortion,"Everything that makes us what we are comes from our brain, but what's aborted in the vast majority of cases has NO brain. In many cases what's aborted is a microscopic bit of cells.","A fetus is not a human yet, so it's okay to abort.",1,0.5003436803817749
abortion,Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning.,"A fetus is not a human yet, so it's okay to abort.",1,0.7203340530395508
